shipping_id,order_id,shipping_provider,shipping_status,delivery_days,delivery_priority
2754,2754,USPS,In Transit,6,Standard
2755,2755,FedEx,Delivered,10,Standard
2756,2756,FedEx,In Transit,9,Standard
2757,2757,FedEx,In Transit,13,Overnight
2758,2758,FedEx,Returned,12,Overnight
2759,2759,FedEx,Returned,2,Express
2760,2760,DHL,Delayed,3,Standard
2761,2761,FedEx,Returned,13,Standard
2762,2762,USPS,In Transit,2,Overnight
2763,2763,FedEx,Delayed,1,Standard
2764,2764,UPS,Delivered,11,Overnight
2765,2765,UPS,Delivered,7,Standard
2766,2766,USPS,Delayed,3,Express
2767,2767,UPS,Returned,9,Standard
2768,2768,USPS,Delayed,5,Overnight
2769,2769,UPS,Returned,3,Standard
2770,2770,FedEx,Returned,6,Express
2771,2771,USPS,In Transit,13,Overnight
2772,2772,FedEx,Returned,5,Standard
2773,2773,USPS,Delayed,3,Standard
2774,2774,FedEx,Delayed,8,Standard
2775,2775,UPS,Returned,10,Overnight
2776,2776,USPS,Delayed,12,Express
2777,2777,DHL,Delivered,11,Express
2778,2778,FedEx,Returned,4,Express
2779,2779,UPS,In Transit,10,Overnight
2780,2780,USPS,Returned,3,Standard
2781,2781,USPS,Delivered,4,Standard
2782,2782,FedEx,Returned,3,Express
2783,2783,FedEx,In Transit,5,Express
2784,2784,FedEx,Returned,7,Overnight
2785,2785,FedEx,In Transit,9,Standard
2786,2786,UPS,Delayed,10,Overnight
2787,2787,DHL,Returned,11,Overnight
2788,2788,FedEx,Delayed,7,Express
2789,2789,USPS,In Transit,1,Express
2790,2790,UPS,Delivered,10,Express
2791,2791,USPS,Delayed,13,Standard
2792,2792,UPS,Delayed,8,Standard
2793,2793,USPS,Delayed,12,Overnight
2794,2794,UPS,Returned,2,Express
2795,2795,USPS,Delivered,10,Standard
2796,2796,FedEx,Delayed,12,Standard
2797,2797,DHL,In Transit,7,Express
2798,2798,FedEx,Delayed,9,Express
2799,2799,FedEx,Delivered,12,Standard
2800,2800,DHL,Returned,3,Express
2801,2801,FedEx,Returned,3,Express
2802,2802,FedEx,Delayed,13,Overnight
2803,2803,FedEx,Delivered,9,Standard
2804,2804,FedEx,Delivered,9,Express
2805,2805,FedEx,Delayed,7,Express
2806,2806,DHL,Delayed,2,Express
2807,2807,UPS,Delivered,9,Express
2808,2808,DHL,Returned,13,Express
2809,2809,UPS,Delivered,4,Standard
2810,2810,USPS,Returned,11,Standard
2811,2811,UPS,Delivered,13,Express
2812,2812,FedEx,Returned,6,Overnight
2813,2813,DHL,Delivered,1,Overnight
2814,2814,DHL,In Transit,14,Express
2815,2815,FedEx,Returned,8,Standard
2816,2816,DHL,Returned,12,Overnight
2817,2817,DHL,In Transit,14,Overnight
2818,2818,USPS,Delayed,3,Standard
2819,2819,FedEx,Returned,4,Express
2820,2820,FedEx,Delivered,12,Overnight
2821,2821,FedEx,Delivered,8,Express
2822,2822,FedEx,Delivered,11,Overnight
2823,2823,USPS,Delivered,6,Overnight
2824,2824,USPS,Returned,7,Express
2825,2825,DHL,Returned,6,Standard
2826,2826,DHL,Delivered,14,Express
2827,2827,FedEx,Returned,9,Overnight
2828,2828,UPS,Returned,14,Overnight
2829,2829,FedEx,In Transit,3,Standard
2830,2830,DHL,Delayed,14,Overnight
2831,2831,FedEx,Delivered,2,Standard
2832,2832,DHL,In Transit,11,Overnight
2833,2833,DHL,Delivered,10,Overnight
2834,2834,DHL,Returned,11,Standard
2835,2835,FedEx,Delivered,14,Standard
2836,2836,UPS,In Transit,14,Standard
2837,2837,FedEx,Delivered,6,Standard
2838,2838,FedEx,Delivered,10,Overnight
2839,2839,UPS,Delivered,13,Express
2840,2840,FedEx,Returned,8,Overnight
2841,2841,DHL,Delayed,2,Overnight
2842,2842,DHL,Delivered,10,Overnight
2843,2843,UPS,Returned,14,Overnight
2844,2844,FedEx,Returned,10,Express
2845,2845,DHL,Returned,5,Overnight
2846,2846,DHL,Delayed,13,Overnight
2847,2847,FedEx,In Transit,2,Express
2848,2848,FedEx,Delayed,9,Express
2849,2849,FedEx,Returned,3,Overnight
2850,2850,USPS,Delayed,12,Standard
2851,2851,DHL,In Transit,11,Standard
2852,2852,FedEx,In Transit,3,Overnight
2853,2853,FedEx,Returned,1,Standard
2854,2854,FedEx,Delayed,10,Overnight
2855,2855,DHL,Delayed,2,Standard
2856,2856,FedEx,Delivered,12,Express
2857,2857,UPS,In Transit,14,Overnight
2858,2858,FedEx,Returned,3,Standard
2859,2859,DHL,Returned,2,Standard
2860,2860,FedEx,Returned,10,Express
2861,2861,UPS,In Transit,14,Express
2862,2862,USPS,Delayed,10,Express
2863,2863,FedEx,In Transit,7,Express
2864,2864,USPS,Delayed,7,Express
2865,2865,USPS,In Transit,14,Express
2866,2866,FedEx,Delivered,9,Standard
2867,2867,DHL,Returned,12,Overnight
2868,2868,DHL,Delayed,13,Overnight
2869,2869,FedEx,Returned,12,Express
2870,2870,UPS,Delivered,3,Standard
2871,2871,UPS,In Transit,4,Overnight
2872,2872,USPS,Delayed,5,Overnight
2873,2873,USPS,In Transit,8,Standard
2874,2874,DHL,In Transit,4,Express
2875,2875,DHL,Delivered,4,Overnight
2876,2876,UPS,Delivered,10,Express
2877,2877,DHL,Delivered,13,Standard
2878,2878,FedEx,Delivered,12,Express
2879,2879,FedEx,Delivered,9,Standard
2880,2880,FedEx,In Transit,10,Standard
2881,2881,DHL,Delivered,8,Standard
2882,2882,DHL,Delivered,13,Overnight
2883,2883,FedEx,Delayed,11,Express
2884,2884,USPS,Delivered,12,Overnight
2885,2885,USPS,In Transit,10,Overnight
2886,2886,UPS,Returned,7,Express
2887,2887,USPS,Delivered,5,Standard
2888,2888,USPS,Returned,11,Overnight
2889,2889,FedEx,Returned,2,Standard
2890,2890,FedEx,Delayed,6,Standard
2891,2891,USPS,In Transit,8,Express
2892,2892,UPS,In Transit,3,Standard
2893,2893,USPS,Delayed,11,Overnight
2894,2894,USPS,Returned,3,Express
2895,2895,UPS,Delayed,8,Express
2896,2896,FedEx,Returned,11,Standard
2897,2897,UPS,Returned,10,Standard
2898,2898,FedEx,Returned,10,Overnight
2899,2899,UPS,Delivered,1,Express
2900,2900,DHL,Delivered,12,Standard
2901,2901,USPS,Delivered,7,Express
2902,2902,UPS,In Transit,4,Standard
2903,2903,FedEx,Returned,6,Express
2904,2904,USPS,Delayed,12,Express
2905,2905,DHL,In Transit,3,Overnight
2906,2906,DHL,In Transit,6,Standard
2907,2907,UPS,Delivered,1,Standard
2908,2908,DHL,Delayed,2,Standard
2909,2909,UPS,In Transit,6,Overnight
2910,2910,FedEx,In Transit,4,Overnight
2911,2911,USPS,Returned,5,Standard
2912,2912,FedEx,Returned,6,Overnight
2913,2913,UPS,Returned,2,Express
2914,2914,DHL,Delivered,8,Express
2915,2915,USPS,Returned,2,Overnight
2916,2916,DHL,Delivered,5,Overnight
2917,2917,DHL,Delivered,7,Standard
2918,2918,DHL,Delivered,4,Standard
2919,2919,DHL,Delivered,2,Express
2920,2920,FedEx,Delayed,6,Express
2921,2921,UPS,In Transit,8,Overnight
2922,2922,DHL,Delayed,13,Standard
2923,2923,UPS,Delayed,1,Express
2924,2924,DHL,Delivered,10,Standard
2925,2925,DHL,Delivered,7,Express
2926,2926,DHL,In Transit,12,Standard
2927,2927,FedEx,Delayed,7,Standard
2928,2928,UPS,Returned,4,Overnight
2929,2929,DHL,Delivered,2,Standard
2930,2930,DHL,Returned,10,Express
2931,2931,FedEx,In Transit,1,Express
2932,2932,DHL,Delayed,9,Overnight
2933,2933,USPS,In Transit,9,Express
2934,2934,DHL,Returned,3,Standard
2935,2935,DHL,Delayed,1,Express
2936,2936,UPS,Returned,14,Express
2937,2937,UPS,Delayed,1,Standard
2938,2938,UPS,In Transit,3,Express
2939,2939,USPS,Delayed,9,Express
2940,2940,DHL,Returned,3,Standard
2941,2941,DHL,In Transit,5,Express
2942,2942,DHL,Delivered,13,Overnight
2943,2943,FedEx,Returned,1,Overnight
2944,2944,USPS,Delayed,14,Standard
2945,2945,FedEx,In Transit,11,Express
2946,2946,UPS,In Transit,8,Standard
2947,2947,DHL,In Transit,9,Overnight
2948,2948,DHL,Delayed,1,Express
2949,2949,DHL,Delivered,3,Standard
2950,2950,DHL,In Transit,10,Standard
2951,2951,DHL,Delivered,11,Standard
2952,2952,DHL,Returned,6,Standard
2953,2953,DHL,Delivered,5,Overnight
2954,2954,USPS,Delivered,7,Standard
2955,2955,UPS,Delivered,9,Overnight
2956,2956,FedEx,Delayed,2,Standard
2957,2957,DHL,In Transit,10,Overnight
2958,2958,UPS,In Transit,2,Standard
2959,2959,UPS,Delayed,12,Standard
2960,2960,FedEx,In Transit,8,Overnight
2961,2961,USPS,Returned,5,Standard
2962,2962,USPS,Delayed,2,Standard
2963,2963,UPS,Delayed,5,Standard
2964,2964,UPS,In Transit,1,Express
2965,2965,UPS,In Transit,11,Express
2966,2966,USPS,Delivered,13,Overnight
2967,2967,FedEx,Delivered,4,Overnight
2968,2968,USPS,Returned,3,Standard
2969,2969,FedEx,Delayed,11,Overnight
2970,2970,DHL,Delayed,6,Express
2971,2971,USPS,Delivered,14,Standard
2972,2972,USPS,Delivered,7,Express
2973,2973,FedEx,In Transit,11,Standard
2974,2974,USPS,Returned,10,Standard
2975,2975,DHL,Returned,13,Overnight
2976,2976,FedEx,In Transit,6,Express
2977,2977,USPS,Returned,8,Overnight
2978,2978,USPS,Delayed,13,Express
2979,2979,USPS,Delayed,13,Standard
2980,2980,FedEx,Delivered,13,Express
2981,2981,DHL,Returned,1,Standard
2982,2982,DHL,In Transit,9,Overnight
2983,2983,DHL,Returned,7,Overnight
2984,2984,USPS,Returned,12,Standard
2985,2985,FedEx,Delayed,1,Standard
2986,2986,DHL,Returned,5,Express
2987,2987,DHL,Delivered,7,Express
2988,2988,FedEx,Delayed,13,Express
2989,2989,FedEx,Delivered,7,Overnight
2990,2990,FedEx,In Transit,7,Standard
2991,2991,DHL,Returned,8,Express
2992,2992,FedEx,In Transit,9,Overnight
2993,2993,FedEx,Delivered,6,Standard
2994,2994,FedEx,In Transit,8,Overnight
2995,2995,FedEx,Returned,4,Standard
2996,2996,USPS,Returned,1,Overnight
2997,2997,UPS,Delivered,2,Express
2998,2998,UPS,Delivered,5,Overnight
2999,2999,DHL,Delayed,14,Overnight
3000,3000,UPS,Delayed,12,Overnight
3001,3001,UPS,In Transit,12,Overnight
3002,3002,USPS,Delayed,8,Standard
3003,3003,USPS,Delivered,8,Standard
3004,3004,FedEx,Delayed,9,Express
3005,3005,FedEx,Returned,13,Express
3006,3006,FedEx,Delivered,10,Overnight
3007,3007,DHL,Returned,4,Overnight
3008,3008,UPS,Returned,3,Express
3009,3009,UPS,Delayed,9,Overnight
3010,3010,UPS,Delayed,8,Standard
3011,3011,UPS,Delayed,4,Standard
3012,3012,USPS,In Transit,2,Standard
3013,3013,DHL,Delayed,12,Standard
3014,3014,UPS,Returned,5,Express
3015,3015,USPS,Delayed,5,Overnight
3016,3016,UPS,Returned,8,Standard
3017,3017,DHL,Delivered,7,Express
3018,3018,UPS,In Transit,4,Standard
3019,3019,USPS,Returned,4,Express
3020,3020,UPS,Delivered,13,Overnight
3021,3021,USPS,Returned,3,Standard
3022,3022,UPS,In Transit,7,Express
3023,3023,UPS,Returned,2,Standard
3024,3024,DHL,Delayed,6,Overnight
3025,3025,DHL,In Transit,5,Standard
3026,3026,DHL,Delivered,6,Express
3027,3027,DHL,In Transit,11,Express
3028,3028,USPS,Delivered,11,Express
3029,3029,UPS,Delayed,6,Express
3030,3030,UPS,Delivered,9,Overnight
3031,3031,DHL,Delivered,5,Overnight
3032,3032,UPS,Returned,1,Overnight
3033,3033,DHL,In Transit,2,Overnight
3034,3034,FedEx,Returned,13,Express
3035,3035,FedEx,Delivered,9,Standard
3036,3036,FedEx,Returned,1,Express
3037,3037,USPS,Delivered,2,Standard
3038,3038,DHL,Delayed,2,Standard
3039,3039,USPS,Returned,10,Express
3040,3040,DHL,Returned,1,Standard
3041,3041,USPS,Delivered,12,Overnight
3042,3042,UPS,Delayed,11,Express
3043,3043,UPS,Returned,12,Express
3044,3044,FedEx,In Transit,4,Standard
3045,3045,UPS,Returned,13,Standard
3046,3046,UPS,Delayed,7,Express
3047,3047,UPS,Delivered,5,Standard
3048,3048,USPS,In Transit,10,Overnight
3049,3049,UPS,Delayed,7,Express
3050,3050,USPS,In Transit,3,Overnight
3051,3051,DHL,Delayed,6,Overnight
3052,3052,FedEx,Returned,6,Express
3053,3053,UPS,Delivered,1,Express
3054,3054,USPS,Returned,5,Overnight
3055,3055,USPS,Delayed,14,Express
3056,3056,UPS,Delayed,11,Express
3057,3057,FedEx,Delayed,2,Express
3058,3058,DHL,In Transit,11,Overnight
3059,3059,USPS,Delivered,1,Express
3060,3060,FedEx,Delayed,13,Express
3061,3061,FedEx,In Transit,10,Overnight
3062,3062,DHL,Delivered,6,Express
3063,3063,FedEx,Delivered,1,Express
3064,3064,USPS,In Transit,13,Standard
3065,3065,FedEx,In Transit,13,Standard
3066,3066,USPS,Delivered,12,Overnight
3067,3067,DHL,Delayed,14,Overnight
3068,3068,FedEx,Delivered,4,Standard
3069,3069,USPS,Returned,2,Standard
3070,3070,DHL,In Transit,14,Overnight
3071,3071,UPS,Delivered,5,Overnight
3072,3072,FedEx,Delivered,8,Standard
3073,3073,FedEx,Returned,12,Overnight
3074,3074,UPS,In Transit,12,Overnight
3075,3075,USPS,Returned,11,Overnight
3076,3076,USPS,Delivered,5,Standard
3077,3077,USPS,Returned,5,Overnight
3078,3078,UPS,Delayed,13,Overnight
3079,3079,DHL,Delivered,8,Overnight
3080,3080,UPS,Returned,5,Standard
3081,3081,DHL,Returned,2,Express
3082,3082,UPS,Delivered,8,Overnight
3083,3083,USPS,Delivered,2,Overnight
3084,3084,UPS,In Transit,10,Overnight
3085,3085,USPS,Delivered,9,Standard
3086,3086,FedEx,In Transit,13,Express
3087,3087,USPS,In Transit,7,Overnight
3088,3088,USPS,Returned,3,Express
3089,3089,USPS,Delayed,13,Express
3090,3090,UPS,Returned,2,Express
3091,3091,UPS,Returned,7,Express
3092,3092,USPS,In Transit,13,Standard
3093,3093,UPS,Delayed,2,Overnight
3094,3094,FedEx,Delivered,3,Express
3095,3095,UPS,Returned,13,Overnight
3096,3096,UPS,Delayed,7,Overnight
3097,3097,UPS,Returned,2,Overnight
3098,3098,UPS,Returned,14,Express
3099,3099,USPS,Delayed,1,Standard
3100,3100,FedEx,Delayed,2,Standard
3101,3101,USPS,Delayed,5,Overnight
3102,3102,USPS,In Transit,7,Overnight
3103,3103,UPS,In Transit,3,Overnight
3104,3104,USPS,Delivered,5,Standard
3105,3105,DHL,Returned,1,Standard
3106,3106,USPS,Delivered,1,Express
3107,3107,DHL,Returned,5,Overnight
3108,3108,DHL,Returned,2,Overnight
3109,3109,DHL,Delivered,9,Express
3110,3110,FedEx,Delayed,6,Express
3111,3111,FedEx,In Transit,11,Express
3112,3112,UPS,In Transit,7,Standard
3113,3113,USPS,In Transit,1,Standard
3114,3114,DHL,Delayed,11,Standard
3115,3115,DHL,In Transit,9,Overnight
3116,3116,FedEx,Returned,11,Standard
3117,3117,DHL,Returned,8,Standard
3118,3118,DHL,Delayed,13,Express
3119,3119,USPS,Delayed,6,Standard
3120,3120,FedEx,In Transit,2,Standard
3121,3121,UPS,In Transit,14,Overnight
3122,3122,UPS,In Transit,10,Standard
3123,3123,UPS,Delayed,10,Express
3124,3124,UPS,Delayed,3,Express
3125,3125,DHL,Returned,2,Overnight
3126,3126,UPS,Delayed,13,Standard
3127,3127,FedEx,Delivered,2,Overnight
3128,3128,USPS,Delayed,14,Standard
3129,3129,FedEx,Returned,11,Express
3130,3130,DHL,Delivered,9,Overnight
3131,3131,DHL,Delayed,14,Express
3132,3132,FedEx,Delivered,2,Standard
3133,3133,UPS,Delivered,1,Overnight
3134,3134,UPS,Returned,1,Express
3135,3135,USPS,Delayed,8,Express
3136,3136,FedEx,Returned,14,Standard
3137,3137,USPS,Delivered,11,Standard
3138,3138,UPS,Delayed,11,Express
3139,3139,UPS,In Transit,8,Overnight
3140,3140,USPS,Delivered,11,Express
3141,3141,USPS,Delayed,4,Express
3142,3142,FedEx,In Transit,6,Overnight
3143,3143,UPS,In Transit,9,Express
3144,3144,UPS,Delayed,4,Standard
3145,3145,DHL,Delivered,10,Standard
3146,3146,DHL,Delayed,5,Express
3147,3147,DHL,Delivered,11,Express
3148,3148,FedEx,Delivered,5,Standard
3149,3149,USPS,Delivered,3,Express
3150,3150,USPS,Returned,7,Standard
3151,3151,FedEx,Delivered,11,Express
3152,3152,UPS,Delivered,13,Standard
3153,3153,FedEx,Delivered,10,Express
3154,3154,USPS,Delayed,4,Overnight
3155,3155,USPS,Delivered,13,Standard
3156,3156,UPS,Delayed,4,Express
3157,3157,USPS,Delivered,9,Express
3158,3158,DHL,In Transit,7,Express
3159,3159,FedEx,Delivered,7,Overnight
3160,3160,DHL,Delayed,9,Standard
3161,3161,DHL,Delivered,7,Overnight
3162,3162,DHL,Returned,10,Overnight
3163,3163,USPS,Delivered,14,Standard
3164,3164,DHL,Returned,14,Overnight
3165,3165,UPS,In Transit,7,Express
3166,3166,USPS,Delayed,4,Overnight
3167,3167,DHL,Delivered,4,Standard
3168,3168,USPS,In Transit,3,Standard
3169,3169,UPS,In Transit,5,Express
3170,3170,FedEx,In Transit,12,Express
3171,3171,DHL,Returned,3,Overnight
3172,3172,USPS,Delayed,7,Express
3173,3173,USPS,In Transit,9,Overnight
3174,3174,DHL,In Transit,4,Overnight
3175,3175,DHL,Delayed,10,Express
3176,3176,DHL,In Transit,4,Standard
3177,3177,UPS,In Transit,12,Standard
3178,3178,FedEx,Delivered,8,Standard
3179,3179,USPS,Delayed,12,Overnight
3180,3180,DHL,Delivered,10,Overnight
3181,3181,DHL,Delayed,2,Express
3182,3182,USPS,Delivered,3,Overnight
3183,3183,USPS,In Transit,7,Express
3184,3184,FedEx,Delayed,12,Standard
3185,3185,DHL,Delivered,13,Standard
3186,3186,UPS,Delayed,7,Overnight
3187,3187,FedEx,In Transit,8,Overnight
3188,3188,USPS,Returned,11,Overnight
3189,3189,UPS,Delivered,2,Express
3190,3190,FedEx,Returned,2,Express
3191,3191,USPS,Delivered,3,Overnight
3192,3192,FedEx,Delivered,10,Express
3193,3193,USPS,Returned,10,Express
3194,3194,USPS,In Transit,1,Overnight
3195,3195,USPS,Delayed,11,Overnight
3196,3196,USPS,In Transit,11,Standard
3197,3197,DHL,Delayed,10,Overnight
3198,3198,USPS,Delivered,5,Express
3199,3199,FedEx,Delivered,1,Express
3200,3200,FedEx,Delivered,8,Overnight
3201,3201,USPS,In Transit,5,Overnight
3202,3202,DHL,In Transit,1,Standard
3203,3203,USPS,Delivered,8,Standard
3204,3204,USPS,Delivered,8,Standard
3205,3205,DHL,In Transit,10,Express
3206,3206,DHL,Delayed,2,Express
3207,3207,DHL,In Transit,11,Overnight
3208,3208,DHL,Delayed,1,Overnight
3209,3209,UPS,Delivered,6,Overnight
3210,3210,USPS,Delivered,11,Overnight
3211,3211,USPS,Delivered,9,Overnight
3212,3212,DHL,Returned,5,Express
3213,3213,USPS,In Transit,1,Overnight
3214,3214,UPS,Delayed,13,Standard
3215,3215,DHL,In Transit,12,Overnight
3216,3216,USPS,Returned,1,Overnight
3217,3217,FedEx,In Transit,11,Standard
3218,3218,USPS,Delivered,10,Standard
3219,3219,UPS,In Transit,14,Express
3220,3220,USPS,Returned,1,Express
3221,3221,DHL,In Transit,8,Overnight
3222,3222,FedEx,In Transit,14,Express
3223,3223,DHL,Delivered,8,Standard
3224,3224,USPS,In Transit,1,Standard
3225,3225,FedEx,Returned,9,Standard
3226,3226,UPS,Delivered,5,Standard
3227,3227,UPS,In Transit,11,Standard
3228,3228,UPS,Returned,14,Standard
3229,3229,UPS,Returned,11,Standard
3230,3230,DHL,Delayed,9,Overnight
3231,3231,DHL,Delivered,11,Overnight
3232,3232,USPS,Delayed,14,Overnight
3233,3233,UPS,Delayed,2,Express
3234,3234,USPS,Delayed,7,Express
3235,3235,USPS,Returned,3,Overnight
3236,3236,FedEx,Delayed,3,Overnight
3237,3237,DHL,In Transit,12,Standard
3238,3238,FedEx,Delayed,7,Standard
3239,3239,USPS,In Transit,12,Express
3240,3240,UPS,Delivered,8,Overnight
3241,3241,FedEx,In Transit,9,Express
3242,3242,FedEx,Delayed,9,Overnight
3243,3243,UPS,In Transit,8,Standard
3244,3244,FedEx,Returned,2,Express
3245,3245,UPS,Delivered,3,Express
3246,3246,USPS,Delayed,9,Express
3247,3247,DHL,Delayed,11,Standard
3248,3248,FedEx,In Transit,11,Overnight
3249,3249,DHL,Delivered,11,Overnight
3250,3250,FedEx,Delivered,7,Express
3251,3251,USPS,Delayed,11,Standard
3252,3252,DHL,Delayed,2,Express
3253,3253,FedEx,Delayed,11,Overnight
3254,3254,USPS,Delivered,2,Standard
3255,3255,FedEx,Delayed,1,Overnight
3256,3256,USPS,Returned,7,Express
3257,3257,UPS,Returned,4,Standard
3258,3258,DHL,Delayed,10,Express
3259,3259,FedEx,Returned,12,Express
3260,3260,UPS,Delivered,3,Standard
3261,3261,DHL,In Transit,13,Standard
3262,3262,DHL,In Transit,5,Overnight
3263,3263,FedEx,Delivered,10,Express
3264,3264,DHL,Delivered,3,Express
3265,3265,DHL,In Transit,2,Overnight
3266,3266,FedEx,Delayed,14,Express
3267,3267,USPS,Delayed,3,Standard
3268,3268,USPS,Returned,13,Standard
3269,3269,USPS,Delayed,4,Express
3270,3270,UPS,Delivered,3,Standard
3271,3271,DHL,Delivered,13,Express
3272,3272,USPS,In Transit,11,Express
3273,3273,DHL,Returned,2,Express
3274,3274,DHL,Returned,11,Express
3275,3275,UPS,Returned,5,Express
3276,3276,USPS,Delivered,11,Overnight
3277,3277,USPS,Delivered,12,Express
3278,3278,UPS,Returned,13,Express
3279,3279,USPS,Delayed,6,Standard
3280,3280,UPS,Delayed,5,Standard
3281,3281,FedEx,Delivered,13,Express
3282,3282,DHL,Delivered,6,Express
3283,3283,FedEx,Delayed,14,Standard
3284,3284,UPS,Delivered,10,Overnight
3285,3285,FedEx,Delayed,14,Overnight
3286,3286,FedEx,Delivered,5,Overnight
3287,3287,DHL,Returned,6,Standard
3288,3288,USPS,In Transit,14,Express
3289,3289,USPS,Delayed,6,Overnight
3290,3290,UPS,Returned,4,Express
3291,3291,UPS,Delayed,9,Overnight
3292,3292,USPS,Delayed,2,Standard
3293,3293,DHL,Delivered,11,Express
3294,3294,UPS,In Transit,13,Overnight
3295,3295,USPS,In Transit,12,Standard
3296,3296,USPS,Delivered,9,Standard
3297,3297,FedEx,Delivered,5,Overnight
3298,3298,USPS,In Transit,4,Standard
3299,3299,DHL,Delayed,3,Standard
3300,3300,UPS,Delivered,12,Overnight
3301,3301,USPS,Delivered,5,Standard
3302,3302,UPS,Delivered,1,Overnight
3303,3303,UPS,Delayed,1,Standard
3304,3304,DHL,Delivered,10,Overnight
3305,3305,FedEx,In Transit,1,Standard
3306,3306,USPS,Returned,9,Express
3307,3307,UPS,Returned,5,Standard
3308,3308,FedEx,Returned,3,Standard
3309,3309,FedEx,Delivered,2,Express
3310,3310,DHL,Delivered,14,Standard
3311,3311,FedEx,Delayed,6,Standard
3312,3312,DHL,In Transit,2,Overnight
3313,3313,USPS,In Transit,2,Overnight
3314,3314,DHL,Returned,5,Overnight
3315,3315,DHL,Returned,13,Overnight
3316,3316,DHL,In Transit,5,Overnight
3317,3317,FedEx,Delayed,1,Overnight
3318,3318,DHL,Delayed,1,Express
3319,3319,USPS,Delayed,13,Overnight
3320,3320,DHL,In Transit,13,Standard
3321,3321,FedEx,Returned,7,Express
3322,3322,FedEx,In Transit,5,Express
3323,3323,UPS,Delayed,6,Express
3324,3324,DHL,Returned,4,Standard
3325,3325,FedEx,Delivered,12,Express
3326,3326,DHL,Returned,12,Express
3327,3327,USPS,Delivered,8,Express
3328,3328,FedEx,In Transit,11,Express
3329,3329,UPS,Returned,7,Express
3330,3330,DHL,In Transit,11,Overnight
3331,3331,FedEx,Returned,7,Overnight
3332,3332,USPS,In Transit,9,Standard
3333,3333,FedEx,Delayed,4,Standard
3334,3334,DHL,Delayed,12,Overnight
3335,3335,UPS,Delayed,12,Standard
3336,3336,UPS,Returned,12,Standard
3337,3337,USPS,In Transit,11,Standard
3338,3338,UPS,Delayed,12,Overnight
3339,3339,USPS,In Transit,3,Standard
3340,3340,DHL,Returned,5,Standard
3341,3341,USPS,In Transit,8,Overnight
3342,3342,DHL,Delayed,13,Express
3343,3343,UPS,Delivered,14,Overnight
3344,3344,UPS,Delivered,9,Standard
3345,3345,UPS,Returned,14,Overnight
3346,3346,FedEx,Returned,12,Standard
3347,3347,UPS,In Transit,1,Standard
3348,3348,USPS,Delivered,10,Standard
3349,3349,DHL,Delayed,4,Overnight
3350,3350,FedEx,Delivered,2,Express
3351,3351,UPS,Delivered,12,Standard
3352,3352,UPS,Returned,14,Standard
3353,3353,FedEx,Delayed,14,Express
3354,3354,FedEx,Delayed,10,Standard
3355,3355,DHL,In Transit,9,Standard
3356,3356,DHL,Returned,10,Overnight
3357,3357,USPS,Returned,14,Overnight
3358,3358,UPS,In Transit,9,Overnight
3359,3359,UPS,In Transit,2,Express
3360,3360,UPS,In Transit,2,Standard
3361,3361,FedEx,Delivered,4,Overnight
3362,3362,UPS,Delivered,13,Standard
3363,3363,FedEx,Returned,11,Standard
3364,3364,DHL,Returned,6,Overnight
3365,3365,FedEx,Delivered,13,Standard
3366,3366,UPS,Delivered,11,Standard
3367,3367,FedEx,Delivered,14,Express
3368,3368,USPS,Returned,13,Overnight
3369,3369,DHL,Delayed,9,Overnight
3370,3370,UPS,Delivered,9,Standard
3371,3371,DHL,Delivered,14,Overnight
3372,3372,UPS,In Transit,5,Overnight
3373,3373,USPS,Returned,13,Standard
3374,3374,UPS,Returned,5,Standard
3375,3375,DHL,Delayed,7,Express
3376,3376,USPS,Returned,10,Express
3377,3377,FedEx,Delayed,13,Overnight
3378,3378,DHL,Delivered,10,Overnight
3379,3379,UPS,Delivered,5,Standard
3380,3380,FedEx,Delivered,4,Express
3381,3381,DHL,Delayed,9,Standard
3382,3382,UPS,Delayed,1,Standard
3383,3383,DHL,In Transit,7,Overnight
3384,3384,USPS,Delayed,6,Overnight
3385,3385,DHL,Returned,14,Express
3386,3386,DHL,Returned,14,Standard
3387,3387,USPS,Delayed,9,Express
3388,3388,UPS,Delivered,9,Standard
3389,3389,USPS,Delivered,3,Overnight
3390,3390,DHL,Delivered,1,Standard
3391,3391,USPS,Delivered,6,Overnight
3392,3392,UPS,In Transit,7,Standard
3393,3393,USPS,Delayed,13,Standard
3394,3394,DHL,In Transit,14,Express
3395,3395,USPS,Returned,14,Overnight
3396,3396,UPS,Returned,8,Standard
3397,3397,FedEx,Returned,1,Express
3398,3398,FedEx,Returned,14,Express
3399,3399,DHL,Delayed,14,Overnight
3400,3400,UPS,Delayed,6,Overnight
3401,3401,UPS,Delivered,8,Overnight
3402,3402,FedEx,In Transit,12,Express
3403,3403,USPS,In Transit,10,Overnight
3404,3404,USPS,In Transit,1,Overnight
3405,3405,UPS,Delivered,1,Express
3406,3406,FedEx,Delayed,1,Overnight
3407,3407,USPS,Delivered,1,Standard
3408,3408,UPS,Delayed,8,Express
3409,3409,DHL,In Transit,6,Express
3410,3410,DHL,Returned,5,Express
3411,3411,UPS,In Transit,1,Overnight
3412,3412,DHL,Returned,14,Overnight
3413,3413,USPS,Delivered,5,Overnight
3414,3414,USPS,Delivered,6,Standard
3415,3415,DHL,Delivered,8,Standard
3416,3416,UPS,Delivered,9,Express
3417,3417,UPS,Delayed,12,Express
