order_id,customer_id,product_id,order_date,order_status,quantity,discount,shipping_cost,payment_method,order_value
354,2269,83,2024-11-04,Shipped,4,0.14,6.63,Credit Card,887.28
355,3605,36,2024-02-19,Shipped,1,0.17,5.93,Bank Transfer,446.46
356,1236,86,2024-10-17,Pending,4,0.26,0.68,PayPal,678.86
357,4489,73,2024-09-25,Shipped,1,0.06,11.33,PayPal,40.2
358,1115,69,2024-06-27,Delivered,4,0.19,0.88,PayPal,773.53
359,4944,48,2023-08-14,Shipped,4,0.09,19.58,PayPal,860.78
360,4902,82,2024-04-29,Pending,3,0.24,7.28,PayPal,647.72
361,2782,74,2023-07-17,Shipped,5,0.21,14.35,Bank Transfer,178.48
362,2339,81,2023-09-26,Cancelled,5,0.17,8.07,PayPal,343.87
363,4527,95,2023-09-10,Pending,5,0.11,4.62,Bank Transfer,703.37
364,3180,88,2024-02-05,Cancelled,1,0.1,14.68,Credit Card,573.57
365,4145,83,2024-08-30,Shipped,5,0.15,15.18,Bank Transfer,213.33
366,3912,7,2023-05-29,Cancelled,1,0.26,4.41,PayPal,373.43
367,2597,65,2025-03-26,Pending,1,0.28,9.9,PayPal,769.67
368,3670,62,2024-12-04,Delivered,5,0.02,10.72,Credit Card,810.52
369,4431,89,2024-12-25,Pending,1,0.1,19.41,PayPal,678.39
370,4733,66,2023-11-14,Shipped,4,0.19,19.96,Bank Transfer,751.84
371,3685,87,2024-10-20,Shipped,3,0.23,3.56,Bank Transfer,880.74
372,1418,24,2024-03-15,Delivered,2,0.04,2.41,Bank Transfer,743.44
373,3655,82,2023-06-15,Cancelled,2,0.17,8.88,Credit Card,286.21
374,3416,43,2024-06-23,Cancelled,2,0.16,18.42,Bank Transfer,195.65
375,4812,47,2024-02-29,Cancelled,4,0.28,5.73,Credit Card,552.64
376,888,71,2024-11-30,Cancelled,5,0.03,16.66,Bank Transfer,265.97
377,3337,99,2024-10-12,Cancelled,3,0.08,10.67,Bank Transfer,830.37
378,1139,95,2023-05-16,Shipped,3,0.29,7.5,PayPal,202.84
379,4976,38,2024-02-19,Shipped,1,0.0,7.24,Bank Transfer,267.62
380,181,41,2024-01-14,Shipped,1,0.17,7.49,PayPal,134.58
381,1610,52,2023-12-12,Delivered,4,0.08,15.92,Credit Card,809.96
382,1680,13,2023-10-09,Pending,4,0.12,13.5,PayPal,278.49
383,1167,1,2025-03-12,Shipped,2,0.08,6.03,PayPal,641.62
384,2022,81,2023-05-26,Cancelled,4,0.01,14.83,Bank Transfer,383.26
385,4553,43,2023-08-08,Delivered,1,0.22,11.56,PayPal,359.98
386,3762,70,2023-08-25,Shipped,1,0.23,15.22,PayPal,89.12
387,4213,95,2023-07-24,Delivered,1,0.28,16.37,PayPal,514.74
388,3046,72,2023-11-15,Delivered,1,0.14,7.92,PayPal,811.51
389,1508,21,2023-09-30,Shipped,1,0.25,16.91,Credit Card,780.13
390,1867,51,2024-05-31,Pending,5,0.19,10.06,Bank Transfer,377.66
391,4864,63,2024-08-04,Delivered,4,0.05,0.34,Bank Transfer,477.45
392,3349,13,2025-04-02,Cancelled,3,0.23,12.29,Bank Transfer,295.87
393,3147,15,2025-02-10,Cancelled,1,0.23,9.68,Credit Card,137.77
394,2646,33,2025-04-07,Delivered,1,0.08,3.87,PayPal,344.88
395,1543,37,2023-09-24,Pending,2,0.17,6.76,Bank Transfer,412.95
396,4169,69,2023-05-14,Cancelled,1,0.02,10.0,Bank Transfer,61.71
397,3340,76,2025-01-30,Delivered,1,0.26,11.31,Credit Card,370.3
398,4912,89,2024-03-27,Cancelled,4,0.14,18.94,PayPal,563.36
399,780,37,2025-01-08,Delivered,3,0.1,10.9,Bank Transfer,503.99
400,1584,67,2024-07-03,Pending,5,0.29,16.07,Credit Card,308.28
401,3015,66,2023-05-05,Cancelled,3,0.29,9.25,Credit Card,647.26
402,2072,44,2025-03-06,Cancelled,2,0.15,19.32,Credit Card,918.54
403,4720,3,2024-02-22,Cancelled,4,0.1,1.61,PayPal,655.21
404,4452,25,2024-08-17,Shipped,2,0.11,2.17,Credit Card,764.99
405,3143,25,2023-08-18,Delivered,4,0.21,12.09,Bank Transfer,706.4
406,30,21,2023-07-07,Pending,5,0.21,6.59,PayPal,875.42
407,1676,32,2023-05-27,Pending,3,0.23,0.6,Credit Card,121.21
408,394,7,2024-03-28,Shipped,2,0.2,1.24,PayPal,766.41
409,3899,43,2024-12-17,Pending,2,0.22,6.1,PayPal,284.66
410,2767,100,2025-03-12,Shipped,4,0.16,11.32,Bank Transfer,740.35
411,2525,11,2024-12-20,Cancelled,1,0.2,10.36,PayPal,159.76
412,2843,34,2025-01-31,Cancelled,1,0.16,10.76,PayPal,601.85
413,1235,61,2024-07-15,Shipped,2,0.28,11.9,Bank Transfer,207.53
414,3542,43,2025-01-01,Pending,5,0.25,16.47,PayPal,349.74
415,2231,94,2024-12-28,Pending,3,0.28,16.75,Bank Transfer,997.87
416,3364,72,2023-10-20,Shipped,1,0.07,9.08,PayPal,877.78
417,4510,90,2024-11-13,Cancelled,4,0.11,2.96,Bank Transfer,735.54
418,1347,32,2023-11-03,Shipped,3,0.04,15.87,PayPal,140.56
419,1496,87,2024-01-26,Pending,2,0.25,9.99,Credit Card,292.37
420,3352,91,2025-02-07,Pending,2,0.02,19.95,Bank Transfer,60.62
421,454,24,2024-06-09,Shipped,4,0.06,16.36,PayPal,793.95
422,3816,42,2023-08-27,Pending,2,0.06,10.05,PayPal,416.22
423,1873,23,2025-02-28,Pending,5,0.26,6.91,Credit Card,470.33
424,2542,22,2024-01-27,Pending,1,0.17,0.05,Credit Card,47.66
425,2449,74,2023-12-27,Shipped,1,0.15,14.52,Bank Transfer,262.78
426,1059,32,2023-09-23,Delivered,4,0.19,19.2,Credit Card,703.13
427,1681,27,2024-07-04,Shipped,1,0.28,9.11,PayPal,111.7
428,898,11,2024-03-17,Delivered,1,0.14,1.07,Credit Card,55.29
429,3266,31,2024-04-21,Cancelled,3,0.26,11.06,PayPal,892.36
430,1645,20,2023-07-08,Pending,5,0.27,17.32,Bank Transfer,933.15
431,582,56,2025-03-28,Delivered,3,0.27,12.06,Credit Card,173.82
432,3473,91,2024-03-23,Delivered,2,0.1,11.64,Bank Transfer,197.12
433,2298,18,2023-06-04,Shipped,2,0.19,13.47,Bank Transfer,331.44
434,1803,8,2025-01-06,Shipped,3,0.28,5.65,PayPal,543.2
435,2446,88,2024-09-05,Shipped,4,0.06,19.69,PayPal,222.26
436,4439,97,2023-10-22,Shipped,5,0.18,14.49,PayPal,827.42
437,4190,60,2024-03-18,Shipped,2,0.24,17.59,Credit Card,79.01
438,3130,97,2024-08-03,Pending,2,0.0,2.2,Bank Transfer,752.88
439,1506,88,2024-01-29,Cancelled,3,0.01,11.45,Bank Transfer,910.43
440,136,67,2023-08-18,Delivered,3,0.21,6.47,Credit Card,592.57
441,3855,29,2024-06-17,Cancelled,3,0.02,15.92,Bank Transfer,608.59
442,4105,78,2024-12-16,Delivered,3,0.24,19.18,Credit Card,158.04
443,4689,24,2023-06-23,Delivered,2,0.18,18.03,Bank Transfer,914.03
444,3460,94,2024-06-05,Pending,4,0.29,18.17,Credit Card,248.33
445,731,91,2024-01-27,Cancelled,2,0.1,17.29,PayPal,43.63
446,3691,99,2024-04-29,Shipped,2,0.09,14.98,Bank Transfer,348.58
447,1320,71,2024-09-20,Shipped,5,0.18,19.7,PayPal,227.62
448,4406,49,2023-12-24,Cancelled,3,0.29,16.22,PayPal,598.72
449,4211,17,2024-01-18,Pending,5,0.19,12.02,PayPal,437.74
450,1158,85,2025-03-13,Pending,1,0.11,4.73,PayPal,379.56
451,3577,28,2024-09-16,Cancelled,1,0.24,14.18,Bank Transfer,192.47
452,3335,72,2023-07-21,Delivered,3,0.2,18.56,Bank Transfer,204.12
453,55,60,2023-07-28,Delivered,3,0.23,17.04,Credit Card,483.97
454,4413,69,2024-01-03,Cancelled,5,0.06,5.65,PayPal,197.73
455,75,28,2024-07-15,Cancelled,2,0.17,17.48,Credit Card,307.31
456,2351,69,2023-06-07,Shipped,4,0.3,10.93,Bank Transfer,452.61
457,2749,59,2023-11-10,Cancelled,5,0.0,15.33,PayPal,497.08
458,2585,93,2024-08-08,Cancelled,5,0.1,5.17,Credit Card,729.06
459,2585,42,2024-05-12,Shipped,3,0.13,4.26,PayPal,825.69
460,755,87,2024-08-28,Cancelled,1,0.14,13.67,PayPal,332.63
461,2016,27,2024-01-24,Cancelled,4,0.1,19.46,Credit Card,224.38
462,2126,86,2024-12-25,Shipped,2,0.19,3.57,PayPal,895.59
463,2862,97,2023-08-26,Delivered,3,0.1,8.07,PayPal,76.06
464,2090,18,2025-03-22,Pending,4,0.21,9.89,Credit Card,594.56
465,1305,22,2024-12-12,Delivered,5,0.06,18.39,Credit Card,504.88
466,1384,72,2024-11-29,Shipped,2,0.16,2.76,PayPal,388.99
467,4780,32,2024-06-21,Cancelled,5,0.06,2.95,PayPal,273.69
468,1866,10,2025-03-10,Delivered,3,0.01,19.81,Credit Card,771.09
469,1188,35,2023-05-08,Shipped,4,0.27,12.03,Credit Card,100.08
470,2382,99,2023-07-06,Delivered,1,0.16,14.09,Bank Transfer,543.88
471,4096,42,2023-08-09,Shipped,5,0.23,14.1,Bank Transfer,513.22
472,3363,58,2023-05-06,Pending,1,0.18,10.51,Bank Transfer,966.12
473,3664,46,2023-06-23,Pending,1,0.22,16.4,Bank Transfer,240.37
474,1250,87,2024-08-20,Delivered,5,0.14,17.51,Credit Card,359.08
475,418,33,2023-08-03,Shipped,4,0.29,8.8,Credit Card,350.86
476,3029,90,2025-04-13,Shipped,5,0.08,8.61,PayPal,767.24
477,396,13,2024-05-07,Pending,2,0.17,19.02,Credit Card,398.39
478,2741,8,2025-01-19,Delivered,4,0.2,9.74,Bank Transfer,384.96
479,822,16,2023-05-26,Pending,3,0.3,3.62,Credit Card,680.69
480,1676,31,2024-12-28,Delivered,4,0.27,14.96,Bank Transfer,155.14
481,238,12,2023-06-29,Pending,4,0.21,13.85,Bank Transfer,397.05
482,1278,9,2024-08-13,Cancelled,2,0.16,10.67,Credit Card,994.89
483,2452,36,2024-10-01,Delivered,2,0.16,1.99,Credit Card,595.65
484,476,77,2024-01-16,Pending,3,0.1,15.51,PayPal,223.02
485,2026,77,2024-02-01,Pending,3,0.13,15.26,Credit Card,188.97
486,4248,61,2023-09-25,Delivered,2,0.07,11.08,Credit Card,749.49
487,4917,48,2025-03-26,Pending,3,0.14,9.08,PayPal,541.61
488,45,44,2024-03-05,Pending,1,0.12,3.28,Credit Card,648.77
489,1017,93,2024-02-12,Delivered,4,0.04,16.58,PayPal,238.82
490,506,90,2023-07-20,Pending,1,0.1,1.13,PayPal,599.35
491,1289,95,2025-02-13,Pending,4,0.16,3.24,PayPal,65.64
492,82,32,2023-07-14,Shipped,5,0.0,19.69,Credit Card,40.21
493,3983,11,2023-12-21,Shipped,5,0.11,8.36,PayPal,578.13
494,4921,52,2023-08-19,Cancelled,5,0.03,8.32,PayPal,838.32
495,1431,48,2024-04-17,Shipped,2,0.18,7.62,PayPal,332.13
496,1143,23,2023-12-18,Cancelled,5,0.05,10.61,Bank Transfer,86.52
497,2425,80,2023-06-29,Cancelled,3,0.23,17.32,PayPal,663.86
498,2436,29,2024-04-03,Pending,2,0.29,3.29,Credit Card,539.1
499,1548,59,2023-09-11,Cancelled,2,0.25,1.34,Credit Card,432.98
500,2845,27,2024-06-05,Pending,4,0.09,2.11,PayPal,517.97
501,4154,81,2023-06-16,Shipped,2,0.02,6.25,Credit Card,127.04
502,769,2,2023-06-22,Cancelled,4,0.26,12.56,Credit Card,474.14
503,2848,22,2024-04-24,Delivered,3,0.11,10.98,Bank Transfer,967.98
504,330,70,2025-03-15,Delivered,2,0.25,0.55,PayPal,712.12
505,2764,26,2023-11-15,Shipped,4,0.16,4.29,PayPal,902.53
506,4939,75,2025-03-03,Shipped,1,0.1,18.1,PayPal,789.47
507,720,4,2023-11-04,Delivered,3,0.22,8.34,Bank Transfer,287.05
508,171,95,2023-08-31,Delivered,3,0.08,8.03,Bank Transfer,270.86
509,2695,75,2024-11-09,Delivered,4,0.1,8.76,Credit Card,395.21
510,2423,25,2023-06-25,Cancelled,3,0.19,2.64,Bank Transfer,736.29
511,2097,65,2025-05-01,Delivered,4,0.29,12.69,Bank Transfer,175.96
512,3927,39,2025-01-12,Delivered,1,0.23,0.5,PayPal,230.27
513,1455,23,2024-04-27,Shipped,1,0.23,15.94,PayPal,999.03
514,1486,38,2024-05-14,Pending,4,0.19,18.57,Bank Transfer,221.11
515,4104,19,2024-10-27,Pending,5,0.2,8.19,Credit Card,383.35
516,2169,66,2024-05-10,Cancelled,2,0.01,10.63,PayPal,124.0
517,3670,57,2024-12-09,Delivered,3,0.11,1.96,PayPal,219.44
518,865,26,2024-02-19,Delivered,4,0.15,6.25,Bank Transfer,851.1
519,609,71,2024-03-05,Cancelled,5,0.08,19.96,Bank Transfer,237.49
520,3789,86,2023-05-25,Cancelled,4,0.01,0.51,PayPal,106.67
521,2882,90,2023-10-08,Cancelled,5,0.09,5.67,Bank Transfer,641.63
522,2374,80,2023-08-09,Delivered,3,0.15,11.75,PayPal,306.05
523,1123,29,2023-06-03,Pending,4,0.08,7.63,Credit Card,487.19
524,2473,47,2024-07-11,Delivered,1,0.22,17.82,Credit Card,193.78
525,2777,6,2024-07-02,Cancelled,2,0.1,11.47,Bank Transfer,863.38
526,698,45,2024-08-17,Delivered,3,0.12,6.65,PayPal,803.67
527,2466,67,2024-10-31,Delivered,4,0.18,15.64,PayPal,768.82
528,2944,99,2023-08-05,Cancelled,1,0.17,13.75,PayPal,284.26
529,2760,83,2024-11-26,Delivered,4,0.19,15.46,Credit Card,113.13
530,3148,70,2023-08-29,Cancelled,2,0.17,17.4,Bank Transfer,526.02
531,430,34,2024-03-02,Shipped,2,0.05,1.7,Bank Transfer,801.69
532,1363,23,2024-07-12,Delivered,1,0.15,13.56,Bank Transfer,869.63
533,1343,54,2024-03-03,Pending,4,0.02,13.04,Credit Card,660.98
534,4642,28,2024-12-07,Delivered,3,0.05,12.77,Credit Card,425.02
535,3078,43,2024-05-24,Shipped,1,0.18,11.65,PayPal,114.05
536,368,37,2024-11-12,Delivered,1,0.27,18.72,Bank Transfer,500.5
537,2330,100,2023-08-01,Pending,1,0.08,6.67,PayPal,658.0
538,453,11,2024-12-15,Cancelled,3,0.21,7.04,Credit Card,885.65
539,3425,9,2024-05-01,Delivered,5,0.19,13.88,PayPal,350.36
540,2729,37,2024-11-26,Shipped,5,0.09,5.6,PayPal,608.25
541,1723,78,2024-01-19,Delivered,3,0.09,7.22,PayPal,24.45
542,3539,75,2023-10-02,Pending,4,0.19,7.31,PayPal,565.85
543,2141,14,2023-10-18,Pending,4,0.15,4.17,Bank Transfer,131.25
544,1698,96,2025-01-20,Delivered,3,0.1,3.1,Credit Card,138.54
545,1350,79,2024-12-09,Cancelled,3,0.01,18.36,Credit Card,418.01
546,3784,43,2025-01-26,Pending,1,0.18,10.92,Bank Transfer,708.42
547,1989,87,2024-02-22,Cancelled,4,0.06,6.37,PayPal,174.67
548,2584,88,2024-10-23,Cancelled,2,0.18,13.87,Bank Transfer,866.65
549,3412,1,2025-03-09,Shipped,2,0.19,5.96,Credit Card,96.53
550,391,4,2025-01-21,Pending,1,0.02,13.33,Credit Card,882.54
551,9,60,2023-12-13,Delivered,5,0.0,18.67,Credit Card,586.56
552,1863,7,2024-04-21,Cancelled,2,0.11,6.71,Credit Card,934.63
553,3367,61,2024-09-06,Shipped,1,0.29,10.75,Bank Transfer,381.81
554,3861,7,2024-06-22,Cancelled,1,0.07,8.38,Bank Transfer,714.27
555,2028,37,2024-07-26,Cancelled,2,0.19,2.82,Bank Transfer,726.67
556,2776,88,2025-01-20,Pending,5,0.01,12.26,Credit Card,177.54
557,1987,71,2024-06-14,Shipped,2,0.11,9.28,PayPal,425.7
558,2692,34,2023-11-30,Delivered,5,0.23,7.67,Credit Card,842.6
559,2132,17,2024-08-28,Pending,1,0.2,6.01,Credit Card,744.67
560,4651,42,2025-04-07,Shipped,5,0.08,15.38,Credit Card,78.66
561,2481,27,2024-08-24,Cancelled,1,0.26,13.67,PayPal,273.36
562,3082,8,2023-11-22,Pending,5,0.02,6.68,PayPal,520.7
563,2556,56,2023-08-05,Pending,3,0.03,0.49,PayPal,328.61
564,1280,54,2023-08-29,Cancelled,2,0.26,7.08,Bank Transfer,492.77
565,954,9,2024-01-31,Shipped,4,0.14,12.14,Bank Transfer,320.98
566,4554,27,2024-07-25,Delivered,4,0.24,6.27,PayPal,209.64
567,3484,33,2024-01-10,Delivered,5,0.27,11.59,Credit Card,700.98
568,141,71,2024-03-21,Delivered,5,0.01,11.11,Bank Transfer,829.18
569,3207,39,2023-06-11,Pending,5,0.01,18.07,PayPal,827.83
570,2517,30,2024-07-12,Pending,3,0.29,15.82,Credit Card,82.17
571,4127,100,2025-03-20,Pending,3,0.12,14.35,PayPal,302.52
572,789,11,2023-05-08,Delivered,3,0.27,8.79,PayPal,849.87
573,559,74,2023-09-26,Pending,3,0.09,9.36,Credit Card,498.91
574,4453,92,2024-01-15,Cancelled,3,0.03,13.09,PayPal,446.64
575,4811,70,2023-10-21,Cancelled,5,0.27,8.53,Bank Transfer,589.79
576,1958,20,2025-03-11,Pending,1,0.15,1.16,Credit Card,932.22
577,1330,70,2023-12-23,Delivered,4,0.2,15.25,Bank Transfer,236.22
578,2700,21,2025-02-01,Shipped,3,0.28,10.99,Credit Card,560.71
579,4963,60,2024-09-12,Shipped,3,0.29,18.87,PayPal,539.32
580,3032,82,2023-08-10,Pending,1,0.29,9.78,Bank Transfer,738.74
581,4738,29,2023-09-04,Cancelled,5,0.02,16.16,Credit Card,297.83
582,4752,73,2024-01-08,Pending,1,0.04,12.26,Credit Card,556.02
583,4898,7,2024-06-22,Shipped,5,0.04,5.75,Credit Card,946.89
584,6,87,2025-05-01,Cancelled,2,0.06,4.84,PayPal,975.69
585,3570,54,2024-11-12,Delivered,1,0.02,12.98,Credit Card,537.32
586,3720,16,2024-01-09,Cancelled,3,0.26,10.23,Bank Transfer,748.69
587,924,81,2023-05-29,Cancelled,3,0.08,19.15,Credit Card,612.95
588,1323,2,2023-05-17,Pending,2,0.23,8.51,Bank Transfer,478.38
589,3735,7,2024-12-27,Delivered,5,0.04,7.56,Credit Card,699.27
590,325,25,2024-11-14,Pending,3,0.29,14.22,Credit Card,217.61
591,1863,45,2023-08-01,Delivered,2,0.11,16.91,PayPal,580.26
592,4395,21,2023-10-03,Shipped,5,0.06,17.59,Credit Card,550.98
593,1971,43,2025-04-01,Pending,2,0.18,15.79,PayPal,296.48
594,4150,65,2023-05-29,Cancelled,1,0.17,5.78,Bank Transfer,707.42
595,1334,80,2025-01-24,Cancelled,2,0.11,4.43,Bank Transfer,798.96
596,3993,86,2024-04-16,Cancelled,5,0.22,4.31,Bank Transfer,542.61
597,3026,83,2024-07-18,Shipped,2,0.18,13.71,PayPal,199.17
598,662,28,2023-11-07,Delivered,4,0.25,2.86,Credit Card,125.9
599,2276,55,2023-12-31,Shipped,1,0.03,16.55,Credit Card,624.24
600,4904,29,2024-09-15,Cancelled,2,0.05,2.13,Credit Card,835.08
601,1491,21,2024-11-05,Cancelled,4,0.14,9.16,Credit Card,94.81
602,3881,94,2025-05-01,Cancelled,3,0.29,5.93,Credit Card,603.48
603,856,26,2025-04-25,Cancelled,3,0.15,18.46,PayPal,360.75
604,4677,40,2024-07-26,Shipped,4,0.06,2.0,PayPal,524.67
605,4649,61,2023-12-26,Shipped,3,0.16,15.5,PayPal,758.54
606,949,78,2024-12-01,Cancelled,3,0.25,2.8,PayPal,473.05
607,4429,5,2023-12-22,Pending,5,0.3,3.28,Credit Card,777.82
608,4421,62,2025-03-06,Cancelled,5,0.24,11.82,Credit Card,806.62
609,4394,7,2023-08-12,Delivered,2,0.26,14.87,PayPal,184.77
610,3646,25,2025-04-10,Shipped,3,0.21,16.12,Bank Transfer,70.53
611,1159,80,2025-04-05,Shipped,5,0.19,18.14,PayPal,451.48
612,4307,52,2024-01-19,Delivered,4,0.11,4.06,Bank Transfer,944.4
613,3066,54,2024-10-24,Pending,2,0.1,2.07,Bank Transfer,631.96
614,4148,12,2023-07-24,Delivered,2,0.06,13.82,PayPal,225.81
615,4311,12,2025-02-18,Cancelled,4,0.26,14.51,Credit Card,204.96
616,2567,70,2023-07-02,Pending,1,0.01,3.1,Credit Card,329.84
617,4632,33,2024-06-30,Delivered,5,0.22,15.23,PayPal,929.47
618,4533,6,2024-06-03,Pending,5,0.26,12.23,PayPal,993.53
619,3146,3,2023-08-19,Shipped,2,0.06,17.81,Credit Card,624.23
620,980,55,2025-02-11,Cancelled,1,0.16,5.01,Credit Card,480.34
621,1034,22,2024-07-27,Pending,5,0.13,7.88,PayPal,888.81
622,2887,8,2023-12-21,Cancelled,4,0.08,18.16,Credit Card,28.25
623,3883,65,2025-02-13,Cancelled,2,0.11,10.67,PayPal,723.77
624,1986,78,2024-04-28,Delivered,5,0.04,0.21,PayPal,344.19
625,3339,61,2023-09-29,Pending,1,0.22,8.15,Credit Card,418.82
626,3642,44,2024-07-28,Shipped,5,0.04,6.49,Bank Transfer,478.43
627,4251,64,2024-11-11,Delivered,2,0.25,0.32,Bank Transfer,408.55
628,374,42,2023-08-04,Shipped,3,0.04,1.13,Bank Transfer,164.56
629,274,17,2025-04-13,Cancelled,1,0.2,6.46,Credit Card,810.98
630,1463,61,2024-08-20,Cancelled,5,0.17,14.72,PayPal,335.89
631,3431,56,2024-06-09,Delivered,3,0.14,5.69,PayPal,846.92
632,1361,2,2024-07-11,Shipped,1,0.19,17.8,Bank Transfer,574.15
633,4186,12,2023-07-08,Delivered,1,0.03,1.34,PayPal,450.34
634,4625,18,2024-03-31,Pending,5,0.18,13.61,Bank Transfer,264.28
635,3370,87,2023-06-14,Shipped,1,0.11,8.15,Credit Card,120.9
636,1347,71,2025-04-20,Shipped,1,0.29,14.75,PayPal,725.64
637,3314,43,2023-09-02,Cancelled,2,0.22,15.01,PayPal,610.85
638,521,20,2023-09-01,Delivered,4,0.24,11.75,PayPal,686.0
639,2261,80,2023-11-09,Shipped,3,0.18,8.82,Credit Card,470.54
640,1863,28,2024-04-12,Cancelled,5,0.05,12.38,PayPal,451.87
641,1194,62,2024-08-12,Pending,4,0.11,19.17,Bank Transfer,651.15
642,1723,10,2024-10-16,Cancelled,2,0.14,1.21,PayPal,876.03
643,3736,47,2024-09-13,Shipped,5,0.02,16.54,PayPal,306.05
644,1491,100,2024-02-14,Pending,3,0.02,10.35,PayPal,247.9
645,4074,1,2025-01-06,Shipped,4,0.26,0.83,Credit Card,877.02
646,1836,57,2024-01-12,Cancelled,3,0.04,4.88,PayPal,236.65
647,332,50,2023-09-30,Pending,1,0.13,3.04,Bank Transfer,643.75
648,1707,78,2023-11-24,Delivered,4,0.27,19.16,PayPal,681.39
649,279,57,2024-09-25,Cancelled,3,0.21,0.57,Credit Card,455.12
650,2231,92,2024-10-05,Delivered,3,0.24,10.62,Credit Card,306.21
651,327,60,2024-03-06,Delivered,4,0.22,9.56,Bank Transfer,902.94
652,4534,26,2024-02-12,Delivered,4,0.28,10.03,Credit Card,782.31
653,405,84,2023-09-23,Cancelled,3,0.18,4.73,Bank Transfer,841.35
654,2983,50,2023-10-04,Shipped,1,0.06,13.83,Credit Card,717.1
655,4591,75,2024-01-26,Delivered,3,0.04,4.42,PayPal,559.88
656,1587,88,2024-08-25,Pending,4,0.11,14.52,Credit Card,537.79
657,3655,30,2024-07-22,Shipped,4,0.16,4.03,Bank Transfer,601.45
658,4244,23,2024-02-22,Delivered,3,0.03,2.77,Credit Card,701.07
659,1714,6,2023-12-08,Delivered,3,0.14,4.74,PayPal,935.21
660,923,44,2023-06-19,Cancelled,3,0.21,8.34,PayPal,156.06
661,2889,15,2024-12-24,Shipped,3,0.21,1.13,Credit Card,93.52
662,2313,21,2023-12-31,Delivered,5,0.26,1.06,PayPal,923.85
663,1650,36,2023-07-28,Cancelled,1,0.22,0.55,PayPal,856.14
664,1937,6,2024-05-22,Delivered,2,0.07,3.26,PayPal,388.69
665,1387,12,2024-02-02,Cancelled,4,0.09,4.61,Credit Card,702.56
666,789,21,2024-12-27,Cancelled,5,0.21,13.6,Credit Card,963.84
667,3380,81,2023-11-23,Delivered,4,0.15,11.12,PayPal,398.2
668,2911,4,2023-12-17,Delivered,4,0.0,12.06,Bank Transfer,154.63
669,4757,62,2023-07-11,Delivered,5,0.15,7.15,Credit Card,530.92
670,3766,26,2024-09-09,Shipped,2,0.0,13.19,PayPal,885.21
671,2534,98,2025-01-04,Pending,5,0.26,14.59,Credit Card,391.65
672,2388,78,2023-11-25,Pending,2,0.2,5.28,Credit Card,917.47
673,1205,72,2024-12-16,Delivered,3,0.1,15.52,Bank Transfer,250.56
674,481,39,2025-03-14,Delivered,5,0.18,6.15,PayPal,944.63
675,4728,52,2025-02-03,Delivered,5,0.1,3.02,Bank Transfer,250.89
676,76,62,2023-08-14,Delivered,2,0.17,10.6,PayPal,324.9
677,4375,40,2024-11-07,Cancelled,2,0.28,14.47,PayPal,697.27
678,525,70,2024-07-08,Shipped,4,0.1,6.91,PayPal,55.57
679,3461,30,2024-04-07,Shipped,1,0.28,17.04,Credit Card,350.37
680,3048,52,2024-09-25,Cancelled,2,0.06,8.93,PayPal,320.21
681,3717,12,2023-09-04,Delivered,3,0.06,13.97,Bank Transfer,281.21
682,456,96,2024-09-27,Pending,4,0.23,12.12,Bank Transfer,211.68
683,3450,44,2023-12-14,Shipped,2,0.09,11.7,PayPal,611.71
684,2398,6,2023-06-23,Pending,5,0.01,11.82,Credit Card,822.56
685,3260,53,2023-10-21,Delivered,5,0.29,3.59,Bank Transfer,505.63
686,1404,94,2024-03-14,Cancelled,2,0.22,5.11,PayPal,65.63
687,1541,61,2024-05-22,Pending,3,0.01,19.12,Bank Transfer,650.69
688,3690,68,2023-11-24,Cancelled,3,0.28,11.35,Bank Transfer,578.45
689,277,97,2024-09-17,Delivered,4,0.21,7.15,PayPal,329.5
690,864,4,2024-04-07,Pending,1,0.28,15.27,Bank Transfer,552.7
691,1061,68,2024-07-18,Cancelled,1,0.26,17.71,Credit Card,469.6
692,4532,65,2024-04-25,Shipped,4,0.06,12.91,Credit Card,487.92
693,2306,97,2023-05-16,Delivered,3,0.27,3.36,PayPal,548.88
694,4050,42,2024-06-27,Pending,5,0.19,15.93,Credit Card,610.3
695,4788,16,2023-06-05,Delivered,1,0.17,17.15,PayPal,872.36
696,2850,23,2025-01-08,Cancelled,4,0.22,4.49,Credit Card,941.92
697,3653,30,2023-12-29,Pending,4,0.25,8.44,PayPal,256.83
698,2489,64,2025-04-14,Pending,3,0.02,13.62,PayPal,549.65
699,577,47,2024-03-19,Cancelled,5,0.27,11.05,Credit Card,428.3
700,1806,89,2024-11-04,Delivered,4,0.24,12.56,PayPal,487.49
701,4674,77,2024-02-21,Shipped,1,0.06,6.92,Credit Card,735.95
702,4652,93,2025-01-20,Cancelled,2,0.3,19.67,PayPal,902.31
703,4447,99,2024-06-13,Pending,2,0.1,12.56,Bank Transfer,346.95
704,3087,78,2023-06-08,Delivered,2,0.09,18.28,PayPal,607.83
705,3122,77,2024-09-23,Delivered,4,0.23,7.22,PayPal,486.07
706,2718,53,2024-12-20,Pending,5,0.01,10.99,PayPal,940.09
707,2222,13,2023-11-01,Shipped,5,0.17,16.64,Bank Transfer,627.01
708,3219,1,2025-02-17,Pending,1,0.02,1.5,PayPal,384.18
709,1125,24,2024-04-12,Pending,3,0.27,18.04,Credit Card,696.97
710,3330,91,2023-05-07,Pending,3,0.14,11.23,Credit Card,153.57
